               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 339,            0.013752,           0.0041454,                   0,             0.99398,              0.9984,              0.9946,              0.9072,           0.0092249,           0.0024705,                   0,            0.004423,            0.004423,            0.004423
                 340,            0.013661,           0.0041376,                   0,             0.99406,              0.9984,             0.99461,             0.90733,           0.0092123,           0.0024677,                   0,           0.0044065,           0.0044065,           0.0044065
                 341,            0.013644,           0.0041583,                   0,             0.99411,             0.99841,             0.99462,             0.90794,           0.0091977,           0.0024648,                   0,             0.00439,             0.00439,             0.00439
                 342,            0.013621,           0.0041764,                   0,             0.99411,             0.99841,             0.99461,             0.90795,           0.0091841,           0.0024619,                   0,           0.0043735,           0.0043735,           0.0043735
                 343,            0.013645,           0.0041213,                   0,             0.99411,             0.99842,             0.99463,             0.90884,           0.0091676,           0.0024589,                   0,            0.004357,            0.004357,            0.004357
                 344,            0.013489,           0.0041401,                   0,             0.99411,             0.99842,             0.99463,             0.90866,           0.0091534,            0.002456,                   0,           0.0043405,           0.0043405,           0.0043405
                 345,            0.013465,           0.0041091,                   0,             0.99411,              0.9984,             0.99463,             0.90883,            0.009138,            0.002453,                   0,            0.004324,            0.004324,            0.004324
                 346,            0.013441,           0.0041408,                   0,             0.99429,              0.9984,             0.99464,             0.90904,           0.0091251,           0.0024501,                   0,           0.0043075,           0.0043075,           0.0043075
                 347,            0.013553,           0.0041461,                   0,             0.99429,              0.9984,             0.99464,             0.90925,           0.0091103,            0.002447,                   0,            0.004291,            0.004291,            0.004291
                 348,            0.013558,           0.0041494,                   0,             0.99428,              0.9984,             0.99464,             0.90949,           0.0090974,           0.0024444,                   0,           0.0042745,           0.0042745,           0.0042745
                 349,            0.013494,           0.0041148,                   0,             0.99436,              0.9984,             0.99465,             0.90951,           0.0090808,           0.0024411,                   0,            0.004258,            0.004258,            0.004258
                 350,            0.013503,             0.00408,                   0,             0.99496,             0.99784,             0.99465,             0.90971,            0.009067,           0.0024383,                   0,           0.0042415,           0.0042415,           0.0042415
                 351,            0.013565,           0.0040988,                   0,             0.99472,             0.99834,             0.99465,             0.91005,            0.009055,           0.0024355,                   0,            0.004225,            0.004225,            0.004225
                 352,            0.013462,           0.0040939,                   0,             0.99472,             0.99828,             0.99467,             0.91049,           0.0090415,           0.0024327,                   0,           0.0042085,           0.0042085,           0.0042085
                 353,            0.013407,           0.0040587,                   0,             0.99497,             0.99828,             0.99467,             0.91077,           0.0090277,           0.0024297,                   0,            0.004192,            0.004192,            0.004192
                 354,            0.013407,           0.0040322,                   0,             0.99496,             0.99828,             0.99467,             0.91095,           0.0090153,           0.0024272,                   0,           0.0041755,           0.0041755,           0.0041755
                 355,            0.013321,           0.0040902,                   0,             0.99506,             0.99828,             0.99468,             0.91097,           0.0090015,           0.0024242,                   0,            0.004159,            0.004159,            0.004159
                 356,            0.013267,           0.0040169,                   0,             0.99484,             0.99828,             0.99469,             0.91174,           0.0089904,           0.0024215,                   0,           0.0041425,           0.0041425,           0.0041425
                 357,            0.013275,           0.0040505,                   0,             0.99492,              0.9984,              0.9947,             0.91233,           0.0089748,           0.0024186,                   0,            0.004126,            0.004126,            0.004126
                 358,            0.013295,           0.0040197,                   0,             0.99497,             0.99848,             0.99471,              0.9125,           0.0089608,           0.0024156,                   0,           0.0041095,           0.0041095,           0.0041095
                 359,            0.013323,           0.0040753,                   0,             0.99484,              0.9985,             0.99471,             0.91267,           0.0089507,           0.0024131,                   0,            0.004093,            0.004093,            0.004093
                 360,            0.013354,           0.0041032,                   0,             0.99484,             0.99865,             0.99473,              0.9128,           0.0089387,           0.0024106,                   0,           0.0040765,           0.0040765,           0.0040765
                 361,            0.013357,            0.003995,                   0,             0.99484,             0.99866,             0.99473,             0.91284,           0.0089263,            0.002408,                   0,             0.00406,             0.00406,             0.00406
                 362,            0.013342,           0.0040989,                   0,             0.99484,             0.99867,             0.99473,             0.91374,           0.0089136,           0.0024054,                   0,           0.0040435,           0.0040435,           0.0040435
                 363,            0.013413,           0.0040799,                   0,             0.99484,             0.99868,             0.99473,             0.91305,           0.0089054,            0.002403,                   0,            0.004027,            0.004027,            0.004027
                 364,            0.013355,           0.0040454,                   0,             0.99484,             0.99867,             0.99474,             0.91353,            0.008893,           0.0024004,                   0,           0.0040105,           0.0040105,           0.0040105
                 365,            0.013204,           0.0040155,                   0,             0.99484,             0.99868,             0.99474,             0.91433,           0.0088803,           0.0023975,                   0,            0.003994,            0.003994,            0.003994
                 366,            0.013215,            0.003987,                   0,             0.99485,              0.9987,             0.99474,             0.91453,           0.0088647,           0.0023942,                   0,           0.0039775,           0.0039775,           0.0039775
                 367,            0.013207,           0.0040689,                   0,             0.99497,              0.9987,             0.99475,             0.91475,           0.0088486,            0.002391,                   0,            0.003961,            0.003961,            0.003961
                 368,            0.013123,           0.0041027,                   0,             0.99502,             0.99864,             0.99475,              0.9148,           0.0088346,           0.0023882,                   0,           0.0039445,           0.0039445,           0.0039445
                 369,            0.013241,           0.0040276,                   0,             0.99509,             0.99866,             0.99475,             0.91499,           0.0088218,           0.0023851,                   0,            0.003928,            0.003928,            0.003928
                 370,            0.013218,           0.0040271,                   0,             0.99519,             0.99864,             0.99476,             0.91509,           0.0088114,           0.0023824,                   0,           0.0039115,           0.0039115,           0.0039115
                 371,            0.013116,           0.0040349,                   0,             0.99522,             0.99864,             0.99476,             0.91522,            0.008798,           0.0023798,                   0,            0.003895,            0.003895,            0.003895
                 372,            0.013064,           0.0040308,                   0,             0.99534,             0.99864,             0.99476,             0.91519,           0.0087842,            0.002377,                   0,           0.0038785,           0.0038785,           0.0038785
                 373,            0.012968,           0.0039741,                   0,             0.99535,             0.99864,             0.99476,             0.91533,           0.0087692,            0.002374,                   0,            0.003862,            0.003862,            0.003862
                 374,            0.013161,           0.0040422,                   0,              0.9954,             0.99864,             0.99477,             0.91534,           0.0087557,            0.002371,                   0,           0.0038455,           0.0038455,           0.0038455
                 375,            0.013066,           0.0039573,                   0,             0.99539,             0.99864,             0.99477,             0.91538,           0.0087446,           0.0023682,                   0,            0.003829,            0.003829,            0.003829
                 376,            0.013107,           0.0040464,                   0,             0.99539,             0.99864,             0.99477,             0.91581,           0.0087328,           0.0023654,                   0,           0.0038125,           0.0038125,           0.0038125
                 377,            0.012872,           0.0039983,                   0,             0.99543,             0.99864,             0.99477,             0.91612,           0.0087226,           0.0023629,                   0,            0.003796,            0.003796,            0.003796
                 378,            0.013014,           0.0039145,                   0,             0.99558,             0.99856,             0.99477,              0.9162,           0.0087085,           0.0023601,                   0,           0.0037795,           0.0037795,           0.0037795
                 379,            0.012885,           0.0039676,                   0,              0.9956,             0.99852,             0.99477,              0.9165,           0.0086942,           0.0023573,                   0,            0.003763,            0.003763,            0.003763
                 380,            0.012973,           0.0039503,                   0,             0.99562,             0.99852,             0.99477,             0.91666,           0.0086833,           0.0023546,                   0,           0.0037465,           0.0037465,           0.0037465
                 381,            0.013049,           0.0039675,                   0,             0.99562,             0.99852,             0.99477,              0.9168,           0.0086712,           0.0023518,                   0,             0.00373,             0.00373,             0.00373
                 382,            0.012968,           0.0040243,                   0,             0.99562,             0.99852,             0.99477,             0.91774,           0.0086595,           0.0023491,                   0,           0.0037135,           0.0037135,           0.0037135
                 383,            0.012832,           0.0039266,                   0,              0.9957,             0.99858,             0.99477,             0.91778,           0.0086434,           0.0023459,                   0,            0.003697,            0.003697,            0.003697
                 384,            0.012779,           0.0039187,                   0,              0.9957,             0.99856,             0.99478,             0.91788,           0.0086299,           0.0023431,                   0,           0.0036805,           0.0036805,           0.0036805
                 385,            0.012708,           0.0039844,                   0,              0.9957,             0.99853,             0.99478,             0.91812,           0.0086191,           0.0023406,                   0,            0.003664,            0.003664,            0.003664
                 386,             0.01305,           0.0039805,                   0,             0.99574,             0.99852,             0.99478,             0.91821,           0.0086084,           0.0023384,                   0,           0.0036475,           0.0036475,           0.0036475
                 387,             0.01286,           0.0039227,                   0,             0.99577,             0.99852,             0.99478,              0.9185,           0.0085941,           0.0023356,                   0,            0.003631,            0.003631,            0.003631
                 388,            0.012899,           0.0039839,                   0,             0.99582,             0.99854,             0.99479,             0.91867,           0.0085863,           0.0023332,                   0,           0.0036145,           0.0036145,           0.0036145
                 389,            0.012745,           0.0039146,                   0,             0.99588,             0.99852,             0.99478,              0.9189,           0.0085754,           0.0023307,                   0,            0.003598,            0.003598,            0.003598
                 390,            0.012742,           0.0039585,                   0,             0.99594,             0.99856,             0.99478,             0.91933,           0.0085638,           0.0023277,                   0,           0.0035815,           0.0035815,           0.0035815
                 391,             0.01275,           0.0039644,                   0,             0.99594,             0.99853,             0.99479,             0.91929,           0.0085538,           0.0023254,                   0,            0.003565,            0.003565,            0.003565
                 392,            0.012606,           0.0039655,                   0,             0.99594,             0.99859,             0.99479,             0.91935,           0.0085418,            0.002323,                   0,           0.0035485,           0.0035485,           0.0035485
                 393,            0.012664,           0.0038931,                   0,             0.99594,             0.99859,             0.99479,              0.9196,           0.0085287,           0.0023201,                   0,            0.003532,            0.003532,            0.003532
                 394,            0.012711,           0.0039287,                   0,             0.99594,              0.9986,             0.99479,             0.91968,           0.0085193,           0.0023174,                   0,           0.0035155,           0.0035155,           0.0035155
                 395,            0.012648,           0.0039006,                   0,             0.99594,             0.99862,             0.99479,             0.91972,           0.0085072,            0.002315,                   0,            0.003499,            0.003499,            0.003499
                 396,            0.012635,           0.0039163,                   0,             0.99594,             0.99865,             0.99479,             0.91976,            0.008495,           0.0023125,                   0,           0.0034825,           0.0034825,           0.0034825
                 397,            0.012777,           0.0039282,                   0,             0.99631,             0.99824,             0.99479,             0.91979,           0.0084819,           0.0023098,                   0,            0.003466,            0.003466,            0.003466
                 398,            0.012584,           0.0039024,                   0,             0.99607,             0.99875,             0.99479,             0.91986,           0.0084724,           0.0023074,                   0,           0.0034495,           0.0034495,           0.0034495
                 399,            0.012519,            0.003854,                   0,             0.99623,              0.9984,             0.99479,             0.92027,           0.0084574,           0.0023047,                   0,            0.003433,            0.003433,            0.003433
                 400,            0.012524,           0.0038792,                   0,             0.99631,             0.99844,             0.99479,             0.92048,           0.0084435,            0.002302,                   0,           0.0034165,           0.0034165,           0.0034165
                 401,            0.012622,           0.0039021,                   0,              0.9963,             0.99852,             0.99479,             0.92096,           0.0084298,           0.0022995,                   0,              0.0034,              0.0034,              0.0034
                 402,            0.012614,           0.0038679,                   0,             0.99656,             0.99818,              0.9948,             0.92163,           0.0084177,           0.0022973,                   0,           0.0033835,           0.0033835,           0.0033835
                 403,            0.012474,           0.0038725,                   0,             0.99656,             0.99817,              0.9948,             0.92187,           0.0084074,           0.0022951,                   0,            0.003367,            0.003367,            0.003367
                 404,            0.012486,           0.0038539,                   0,             0.99656,             0.99817,              0.9948,             0.92208,           0.0083966,           0.0022927,                   0,           0.0033505,           0.0033505,           0.0033505
                 405,            0.012585,           0.0039361,                   0,             0.99656,             0.99825,              0.9948,             0.92245,           0.0083853,           0.0022904,                   0,            0.003334,            0.003334,            0.003334
                 406,            0.012429,           0.0038509,                   0,             0.99656,             0.99848,             0.99479,             0.92268,           0.0083743,           0.0022877,                   0,           0.0033175,           0.0033175,           0.0033175
                 407,            0.012402,           0.0038562,                   0,             0.99656,             0.99862,             0.99479,             0.92292,           0.0083603,            0.002285,                   0,            0.003301,            0.003301,            0.003301
                 408,            0.012649,           0.0039483,                   0,             0.99653,             0.99864,              0.9948,             0.92337,           0.0083495,           0.0022827,                   0,           0.0032845,           0.0032845,           0.0032845
                 409,            0.012487,           0.0038697,                   0,             0.99631,             0.99874,              0.9948,             0.92329,           0.0083398,           0.0022804,                   0,            0.003268,            0.003268,            0.003268
                 410,            0.012263,           0.0037817,                   0,              0.9963,             0.99864,              0.9948,             0.92358,           0.0083272,            0.002278,                   0,           0.0032515,           0.0032515,           0.0032515
                 411,            0.012546,           0.0039689,                   0,             0.99619,             0.99886,              0.9948,             0.92424,           0.0083134,           0.0022753,                   0,            0.003235,            0.003235,            0.003235
                 412,            0.012333,            0.003827,                   0,             0.99656,             0.99867,              0.9948,             0.92451,           0.0082989,           0.0022724,                   0,           0.0032185,           0.0032185,           0.0032185
                 413,            0.012367,           0.0038812,                   0,             0.99656,             0.99866,              0.9948,             0.92452,           0.0082869,           0.0022699,                   0,            0.003202,            0.003202,            0.003202
                 414,            0.012403,           0.0038622,                   0,              0.9965,             0.99877,              0.9948,             0.92446,           0.0082762,           0.0022673,                   0,           0.0031855,           0.0031855,           0.0031855
                 415,              0.0123,           0.0038225,                   0,             0.99656,             0.99883,              0.9948,             0.92458,           0.0082626,           0.0022648,                   0,            0.003169,            0.003169,            0.003169
                 416,             0.01228,           0.0038187,                   0,             0.99656,             0.99884,             0.99481,             0.92488,           0.0082531,           0.0022623,                   0,           0.0031525,           0.0031525,           0.0031525
                 417,            0.012344,           0.0038589,                   0,             0.99656,             0.99887,              0.9948,             0.92555,           0.0082403,           0.0022599,                   0,            0.003136,            0.003136,            0.003136
                 418,            0.012299,           0.0037878,                   0,             0.99656,             0.99887,             0.99481,             0.92561,           0.0082286,           0.0022571,                   0,           0.0031195,           0.0031195,           0.0031195
                 419,            0.012269,           0.0038054,                   0,             0.99656,             0.99886,             0.99481,             0.92571,           0.0082194,           0.0022547,                   0,            0.003103,            0.003103,            0.003103
                 420,            0.012247,           0.0038163,                   0,             0.99656,             0.99887,             0.99481,             0.92592,           0.0082103,           0.0022523,                   0,           0.0030865,           0.0030865,           0.0030865
                 421,            0.012274,           0.0037998,                   0,             0.99644,             0.99888,              0.9948,             0.92613,           0.0081981,           0.0022497,                   0,             0.00307,             0.00307,             0.00307
                 422,            0.012106,           0.0038396,                   0,             0.99644,             0.99889,             0.99481,             0.92629,           0.0081881,           0.0022472,                   0,           0.0030535,           0.0030535,           0.0030535
                 423,            0.012323,           0.0037717,                   0,             0.99656,             0.99889,             0.99482,             0.92647,           0.0081748,           0.0022445,                   0,            0.003037,            0.003037,            0.003037
                 424,              0.0122,           0.0038006,                   0,             0.99656,             0.99891,             0.99481,             0.92714,           0.0081627,           0.0022413,                   0,           0.0030205,           0.0030205,           0.0030205
                 425,            0.012254,           0.0038344,                   0,             0.99657,             0.99877,             0.99481,             0.92773,           0.0081504,           0.0022386,                   0,            0.003004,            0.003004,            0.003004
                 426,            0.011949,           0.0037741,                   0,             0.99656,             0.99892,             0.99481,             0.92798,           0.0081391,           0.0022357,                   0,           0.0029875,           0.0029875,           0.0029875
                 427,            0.012179,           0.0037808,                   0,             0.99668,             0.99911,             0.99481,             0.92803,           0.0081293,           0.0022331,                   0,            0.002971,            0.002971,            0.002971
                 428,            0.012006,           0.0037747,                   0,              0.9968,              0.9991,             0.99481,             0.92826,           0.0081153,           0.0022304,                   0,           0.0029545,           0.0029545,           0.0029545
                 429,            0.012135,           0.0037395,                   0,             0.99679,             0.99914,             0.99482,              0.9285,           0.0081066,           0.0022279,                   0,            0.002938,            0.002938,            0.002938
                 430,            0.012104,           0.0037092,                   0,              0.9968,             0.99916,             0.99481,             0.92877,           0.0080938,           0.0022251,                   0,           0.0029215,           0.0029215,           0.0029215
                 431,            0.012014,           0.0037684,                   0,              0.9968,             0.99914,             0.99481,             0.92892,           0.0080846,           0.0022225,                   0,            0.002905,            0.002905,            0.002905
                 432,            0.012035,           0.0037191,                   0,              0.9968,             0.99914,             0.99481,             0.92908,           0.0080753,           0.0022199,                   0,           0.0028885,           0.0028885,           0.0028885
                 433,               0.012,           0.0037134,                   0,             0.99677,             0.99914,             0.99481,             0.92968,           0.0080681,           0.0022174,                   0,            0.002872,            0.002872,            0.002872
                 434,            0.011977,           0.0037415,                   0,             0.99675,             0.99914,             0.99482,             0.92933,           0.0080609,           0.0022153,                   0,           0.0028555,           0.0028555,           0.0028555
                 435,             0.01206,           0.0037998,                   0,              0.9968,             0.99913,             0.99482,             0.92985,           0.0080483,           0.0022129,                   0,            0.002839,            0.002839,            0.002839
                 436,            0.012033,           0.0037626,                   0,             0.99685,             0.99901,             0.99481,             0.92992,           0.0080403,           0.0022106,                   0,           0.0028225,           0.0028225,           0.0028225
                 437,            0.011979,           0.0037297,                   0,             0.99693,             0.99907,             0.99481,             0.92989,           0.0080306,           0.0022082,                   0,            0.002806,            0.002806,            0.002806
                 438,            0.011919,           0.0037389,                   0,             0.99696,             0.99901,             0.99481,             0.93008,           0.0080191,           0.0022053,                   0,           0.0027895,           0.0027895,           0.0027895
                 439,            0.011947,           0.0036641,                   0,             0.99705,             0.99911,             0.99482,              0.9302,           0.0080103,           0.0022028,                   0,            0.002773,            0.002773,            0.002773
                 440,            0.011975,           0.0037117,                   0,             0.99705,             0.99911,             0.99482,             0.93039,           0.0080013,           0.0022006,                   0,           0.0027565,           0.0027565,           0.0027565
                 441,            0.011934,           0.0037081,                   0,             0.99705,             0.99916,             0.99482,             0.93048,            0.007992,           0.0021982,                   0,             0.00274,             0.00274,             0.00274
                 442,            0.011721,           0.0036653,                   0,             0.99705,             0.99914,             0.99482,             0.93069,           0.0079815,           0.0021956,                   0,           0.0027235,           0.0027235,           0.0027235
                 443,            0.011746,           0.0036486,                   0,             0.99705,             0.99927,             0.99482,             0.93122,           0.0079697,           0.0021929,                   0,            0.002707,            0.002707,            0.002707
                 444,            0.011736,           0.0035993,                   0,             0.99705,             0.99926,             0.99482,             0.93152,           0.0079583,           0.0021904,                   0,           0.0026905,           0.0026905,           0.0026905
                 445,            0.011793,            0.003669,                   0,             0.99705,             0.99922,             0.99482,             0.93181,           0.0079499,           0.0021881,                   0,            0.002674,            0.002674,            0.002674
                 446,            0.011831,           0.0037309,                   0,             0.99705,             0.99917,             0.99482,             0.93187,           0.0079386,           0.0021855,                   0,           0.0026575,           0.0026575,           0.0026575
                 447,            0.011791,           0.0037176,                   0,             0.99717,             0.99913,             0.99482,             0.93223,           0.0079283,           0.0021831,                   0,            0.002641,            0.002641,            0.002641
                 448,            0.011684,           0.0036311,                   0,             0.99707,             0.99901,             0.99483,              0.9323,           0.0079192,           0.0021806,                   0,           0.0026245,           0.0026245,           0.0026245
                 449,              0.0117,           0.0036615,                   0,             0.99717,             0.99912,             0.99483,             0.93233,           0.0079067,           0.0021782,                   0,            0.002608,            0.002608,            0.002608
                 450,            0.011643,           0.0036346,                   0,             0.99729,             0.99912,             0.99483,             0.93304,           0.0079008,           0.0021763,                   0,           0.0025915,           0.0025915,           0.0025915
                 451,            0.011689,           0.0036661,                   0,              0.9973,             0.99901,             0.99483,             0.93287,           0.0078951,           0.0021743,                   0,            0.002575,            0.002575,            0.002575
                 452,            0.011574,           0.0036108,                   0,             0.99732,             0.99901,             0.99483,             0.93358,           0.0078831,           0.0021716,                   0,           0.0025585,           0.0025585,           0.0025585
                 453,            0.011694,           0.0036637,                   0,             0.99742,             0.99911,             0.99483,             0.93382,            0.007873,           0.0021692,                   0,            0.002542,            0.002542,            0.002542
                 454,            0.011587,            0.003629,                   0,             0.99742,             0.99911,             0.99483,             0.93399,           0.0078605,           0.0021666,                   0,           0.0025255,           0.0025255,           0.0025255
                 455,            0.011565,           0.0036351,                   0,             0.99742,             0.99911,             0.99484,             0.93411,           0.0078512,           0.0021642,                   0,            0.002509,            0.002509,            0.002509
                 456,            0.011643,           0.0036533,                   0,             0.99742,             0.99911,             0.99484,             0.93431,           0.0078362,           0.0021618,                   0,           0.0024925,           0.0024925,           0.0024925
                 457,            0.011684,           0.0036113,                   0,             0.99742,              0.9991,             0.99484,             0.93448,           0.0078279,           0.0021598,                   0,            0.002476,            0.002476,            0.002476
                 458,            0.011551,           0.0036766,                   0,             0.99742,              0.9991,             0.99484,             0.93455,           0.0078199,           0.0021575,                   0,           0.0024595,           0.0024595,           0.0024595
                 459,            0.011665,           0.0037033,                   0,             0.99742,              0.9991,             0.99484,             0.93455,           0.0078121,           0.0021554,                   0,            0.002443,            0.002443,            0.002443
                 460,            0.011552,           0.0036093,                   0,             0.99742,              0.9991,             0.99484,             0.93479,           0.0078061,           0.0021533,                   0,           0.0024265,           0.0024265,           0.0024265
                 461,            0.011529,           0.0036424,                   0,             0.99742,             0.99909,             0.99484,             0.93476,           0.0077996,           0.0021511,                   0,             0.00241,             0.00241,             0.00241
                 462,             0.01148,           0.0036443,                   0,             0.99735,             0.99901,             0.99484,             0.93531,           0.0077918,           0.0021487,                   0,           0.0023935,           0.0023935,           0.0023935
                 463,             0.01137,           0.0035509,                   0,             0.99722,             0.99901,             0.99484,             0.93541,           0.0077811,           0.0021466,                   0,            0.002377,            0.002377,            0.002377
                 464,            0.011338,            0.003527,                   0,             0.99721,             0.99901,             0.99485,             0.93575,           0.0077667,           0.0021442,                   0,           0.0023605,           0.0023605,           0.0023605
                 465,            0.011513,             0.00361,                   0,             0.99721,             0.99901,             0.99485,             0.93595,           0.0077585,           0.0021419,                   0,            0.002344,            0.002344,            0.002344
                 466,            0.011476,           0.0035834,                   0,             0.99723,             0.99901,             0.99485,             0.93612,           0.0077489,           0.0021396,                   0,           0.0023275,           0.0023275,           0.0023275
                 467,            0.011395,           0.0035958,                   0,             0.99722,             0.99901,             0.99485,             0.93635,           0.0077411,           0.0021375,                   0,            0.002311,            0.002311,            0.002311
                 468,            0.011373,           0.0035645,                   0,             0.99724,             0.99901,             0.99485,             0.93649,           0.0077327,           0.0021353,                   0,           0.0022945,           0.0022945,           0.0022945
                 469,            0.011445,           0.0036033,                   0,             0.99737,             0.99901,             0.99485,             0.93666,           0.0077206,            0.002133,                   0,            0.002278,            0.002278,            0.002278
                 470,            0.011447,           0.0035743,                   0,             0.99721,             0.99901,             0.99485,             0.93703,            0.007714,            0.002131,                   0,           0.0022615,           0.0022615,           0.0022615
                 471,             0.01131,           0.0036065,                   0,             0.99732,             0.99901,             0.99485,             0.93701,           0.0077052,           0.0021289,                   0,            0.002245,            0.002245,            0.002245
                 472,            0.011384,           0.0035841,                   0,             0.99663,             0.99963,             0.99484,             0.93706,            0.007693,           0.0021264,                   0,           0.0022285,           0.0022285,           0.0022285
                 473,            0.011217,           0.0035286,                   0,             0.99668,             0.99963,             0.99484,             0.93716,           0.0076848,           0.0021246,                   0,            0.002212,            0.002212,            0.002212
                 474,            0.011331,           0.0035074,                   0,             0.99668,             0.99963,             0.99485,             0.93801,           0.0076768,           0.0021225,                   0,           0.0021955,           0.0021955,           0.0021955
                 475,            0.011256,           0.0035373,                   0,             0.99672,             0.99963,             0.99485,             0.93813,           0.0076681,           0.0021203,                   0,            0.002179,            0.002179,            0.002179
                 476,            0.011185,           0.0035167,                   0,             0.99673,             0.99963,             0.99485,             0.93844,           0.0076591,           0.0021184,                   0,           0.0021625,           0.0021625,           0.0021625
                 477,            0.011148,           0.0035101,                   0,             0.99729,             0.99908,             0.99485,             0.93776,            0.007651,           0.0021162,                   0,            0.002146,            0.002146,            0.002146
                 478,            0.011126,           0.0035406,                   0,             0.99729,              0.9991,             0.99485,             0.93831,           0.0076449,            0.002114,                   0,           0.0021295,           0.0021295,           0.0021295
                 479,            0.011186,           0.0035381,                   0,             0.99726,             0.99926,             0.99485,             0.93854,           0.0076386,           0.0021122,                   0,            0.002113,            0.002113,            0.002113
                 480,            0.011091,           0.0035311,                   0,             0.99718,             0.99926,             0.99485,             0.93889,           0.0076316,           0.0021101,                   0,           0.0020965,           0.0020965,           0.0020965
                 481,             0.01109,           0.0035041,                   0,             0.99717,             0.99932,             0.99485,             0.93907,           0.0076261,           0.0021083,                   0,             0.00208,             0.00208,             0.00208
                 482,            0.011061,           0.0034896,                   0,             0.99719,             0.99926,             0.99485,             0.93935,           0.0076148,           0.0021059,                   0,           0.0020635,           0.0020635,           0.0020635
                 483,            0.010986,           0.0034685,                   0,             0.99729,             0.99926,             0.99486,             0.94006,           0.0076095,           0.0021035,                   0,            0.002047,            0.002047,            0.002047
                 484,            0.011178,            0.003525,                   0,             0.99742,             0.99936,             0.99486,             0.94072,           0.0075991,           0.0021014,                   0,           0.0020305,           0.0020305,           0.0020305
                 485,            0.011152,           0.0035069,                   0,             0.99742,             0.99936,             0.99486,             0.94122,           0.0075857,           0.0020991,                   0,            0.002014,            0.002014,            0.002014
                 486,            0.011013,           0.0034969,                   0,             0.99742,             0.99931,             0.99486,             0.94127,           0.0075788,            0.002097,                   0,           0.0019975,           0.0019975,           0.0019975
                 487,            0.010965,           0.0035206,                   0,             0.99742,             0.99933,             0.99486,             0.94128,           0.0075728,           0.0020951,                   0,            0.001981,            0.001981,            0.001981
                 488,            0.010973,           0.0034635,                   0,             0.99742,             0.99938,             0.99486,             0.94136,           0.0075665,            0.002093,                   0,           0.0019645,           0.0019645,           0.0019645
                 489,             0.01086,           0.0034498,                   0,             0.99742,              0.9993,             0.99486,             0.94155,           0.0075592,           0.0020909,                   0,            0.001948,            0.001948,            0.001948
                 490,            0.010975,            0.003431,                   0,             0.99742,             0.99929,             0.99486,             0.94191,           0.0075463,           0.0020885,                   0,           0.0019315,           0.0019315,           0.0019315
                 491,             0.01089,           0.0034451,                   0,             0.99745,             0.99926,             0.99486,             0.94203,           0.0075394,           0.0020864,                   0,            0.001915,            0.001915,            0.001915
                 492,            0.010923,           0.0034885,                   0,             0.99749,             0.99926,             0.99486,             0.94253,           0.0075359,           0.0020848,                   0,           0.0018985,           0.0018985,           0.0018985
                 493,            0.010864,           0.0034858,                   0,             0.99753,             0.99926,             0.99487,             0.94274,           0.0075299,           0.0020829,                   0,            0.001882,            0.001882,            0.001882
                 494,            0.010842,           0.0034588,                   0,             0.99758,             0.99926,             0.99486,             0.94276,           0.0075238,           0.0020811,                   0,           0.0018655,           0.0018655,           0.0018655
                 495,            0.010886,           0.0034499,                   0,             0.99761,             0.99926,             0.99487,             0.94298,           0.0075144,            0.002079,                   0,            0.001849,            0.001849,            0.001849
                 496,            0.010889,           0.0034643,                   0,             0.99763,             0.99926,             0.99487,             0.94309,           0.0075076,            0.002077,                   0,           0.0018325,           0.0018325,           0.0018325
                 497,            0.010808,           0.0033987,                   0,             0.99762,             0.99926,             0.99487,             0.94317,            0.007503,           0.0020752,                   0,            0.001816,            0.001816,            0.001816
                 498,            0.010679,           0.0034196,                   0,             0.99763,             0.99926,             0.99487,              0.9432,           0.0074975,           0.0020731,                   0,           0.0017995,           0.0017995,           0.0017995
                 499,            0.010731,           0.0034572,                   0,             0.99766,             0.99926,             0.99487,             0.94354,            0.007491,           0.0020709,                   0,            0.001783,            0.001783,            0.001783
                 500,            0.010846,           0.0034124,                   0,             0.99767,             0.99926,             0.99487,             0.94342,           0.0074822,           0.0020687,                   0,           0.0017665,           0.0017665,           0.0017665
                 501,            0.010727,           0.0034211,                   0,             0.99771,             0.99926,             0.99487,             0.94347,           0.0074751,           0.0020665,                   0,             0.00175,             0.00175,             0.00175
                 502,            0.010703,           0.0034468,                   0,             0.99777,             0.99926,             0.99488,             0.94399,           0.0074647,           0.0020644,                   0,           0.0017335,           0.0017335,           0.0017335
                 503,            0.010749,           0.0034067,                   0,             0.99774,             0.99926,             0.99487,             0.94397,           0.0074572,           0.0020629,                   0,            0.001717,            0.001717,            0.001717
                 504,            0.010557,           0.0033785,                   0,             0.99774,             0.99926,             0.99487,             0.94368,           0.0074526,           0.0020612,                   0,           0.0017005,           0.0017005,           0.0017005
                 505,            0.010638,           0.0034242,                   0,             0.99777,             0.99926,             0.99487,             0.94425,           0.0074449,           0.0020592,                   0,            0.001684,            0.001684,            0.001684
                 506,            0.010593,           0.0033996,                   0,              0.9978,             0.99926,             0.99487,             0.94417,           0.0074367,           0.0020574,                   0,           0.0016675,           0.0016675,           0.0016675
